chp	id	graphic	desc	short	match.altId	match.graphic	match.credit	options	text	zoteroID	zoteroURL
"07_agents_sites_resources"	"313"	"CH7_038.jpg"	"Right: 7.37. Ermenonville, Oise, France. Rousseau's Tomb designed by Louis-Ren&#x00E9;, Vicomte d'Ermenonville, Marquis de Girardin. After 1766. The philosopher's body was reconsecrated in Paris at the Panth&#x00E9;on in 1794, but the tomb at Ermenonville remained an important memorial, continuing to draw visitors. From A. de Laborde, Nouveaux jardins de la France, 1808"	"Ermenonville, Oise, France"	1900030	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900030.jpg	© Elizabeth Barlow Rogers	[{"altId":"1900023","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900023.jpg","subject":["Ermenonville"],"sub":["Plan"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900024","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900024.jpg","subject":["Ermenonville"],"sub":["Vue Du Cote Du Nord (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900025","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900025.jpg","subject":["Ermenonville"],"sub":["Cascade Sous La Grotte (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900026","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900026.jpg","subject":["Ermenonville"],"sub":["Temple Rustique (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900027","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900027.jpg","subject":["Ermenonville"],"sub":["L'Obelisque (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900028","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900028.jpg","subject":["Ermenonville"],"sub":["L'Hermitage (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900029","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900029.jpg","subject":["Ermenonville"],"sub":["La Brasserie (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900030","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900030.jpg","subject":["Ermenonville"],"sub":["L'Isle Des Peupliers (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900031","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900031.jpg","subject":["Ermenonville"],"sub":["Le Tombeau De J. Jacques (Perspective)"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900189","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900189.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900190","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900190.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900191","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900191.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900192","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900192.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900193","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900193.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900194","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900194.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900195","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900195.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900196","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900196.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900197","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900197.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900198","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900198.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900199","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900199.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900200","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900200.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900201","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900201.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900202","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900202.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900203","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900203.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900204","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900204.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900205","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900205.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"1900206","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900206.jpg","subject":["Ermenonville"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"07_agents_sites_resources"	"314"	"CH7_039.jpg"	"7.38. Ermenonville, from A. de Laborde, Nouveaux jardins de la France, 1808"	"Ermenonville, Nouveaux jardins de la France"	1900820	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900820.jpg	undefined	[{"altId":"1900817","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900817.jpg","subject":["Ermenonville"],"sub":["Renvois du Plan, from Description des nouveaux Jardins de la France et des anciens Châteaux by Alexandré Laborde (1808)"]},{"altId":"1900818","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900818.jpg","subject":["Ermenonville"],"sub":["Tombeau de J.J. Rousseau dans l'Ile des Peupilers; Tomb of J.J. Rousseau in the Island of Poplars; from Description des nouveaux Jardins de la France et des anciens Châteaux by Alexandré Laborde (1808), plate 34"]},{"altId":"1900821","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900821.jpg","subject":["Ermenonville"],"sub":["La Prairie Arcadienne; The arcadian prairie; from Promenade ou Itinéraire des Jardins d'Ermenonville by Comte de Louis Stanislas Cecile Xavier Girardin, 1788, plate 11"]},{"altId":"1900822","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900822.jpg","subject":["Ermenonville"],"sub":["L'Isle des Peupliers; The Island of Poplars; from Promenade ou Itinéraire des Jardins d'Ermenonville by Comte de Louis Stanislas Cecile Xavier Girardin, 1788, plage 9"]}]	null	null	null	
"07_agents_sites_resources"	"315"	"CH7_040.jpg"	"Below: 7.39. Jardin anglais, Chantilly, Oise, designed by Jean-Fran&#x00E7;ois LeRoy. 1774, from Promenades ou Itin&#x00E9;raire des Jardins de Chantilly, 1791"	"Jardin anglais, Chantilly, Promenades ou Itinéraire des Jardins de Chantilly"				[]	"Promenades ou Itinéraire des jardins de Chantilly"	"XP6SNVY9"	"https://gallica.bnf.fr/ark:/12148/bpt6k1054636g/f67.highres"	
"07_agents_sites_resources"	"316"	"CH7_041.jpg"	"Bottom: 7.40. Temple d'Amour and Hubert Robert's rocher of 1781, Petit Trianon, Versailles"	"Temple d'Amour, Petit Trianon, Versailles"	1900853	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900853.jpg	© Elizabeth Barlow Rogers	[]	null	null	null	
"07_agents_sites_resources"	"317"	"CH7_042.jpg"	"7.41. Broken Column, D&#x00E9;sert de Retz, Chambourcy, Yvelines, from A. de Laborde, Nouveaux jardins de la France, 1808"	"Broken Column, Désert de Retz"	1900819	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1900819.jpg	undefined	[]	"Description des nouveaux Jardins de la France et des anciens Châteaux"	"PWMFUFRC"	null	
"07_agents_sites_resources"	"318"	"CH7_043.jpg"	"Below: 7.42. Jean-Honor&#x00E9; Fragonard, The F&#x00EA;te at Rambouillet, c. 1775. Museu Calouste Gulbenkian, Lisbon"	"The Fête at Rambouillet"				[]	null	null	null	
"07_agents_sites_resources"	"319"	"CH7_044.jpg"	"7.43. Roads defining Jefferson's national grid dividing the United States into mile-square (640-acre) units"	"national grid"				[]	null	null	null	
"07_agents_sites_resources"	"320"	"CH7_045.jpg"	"7.44. Monticello, near Charlottesville, Virginia"	"Monticello"	5800001	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800001.jpg	© Elizabeth Barlow Rogers	[{"altId":"5800002","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800002.jpg","subject":["Monticello"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800003","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800003.jpg","subject":["Monticello"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800004","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800004.jpg","subject":["Monticello"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800005","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800005.jpg","subject":["Monticello"],"sub":["Vegetable Garden"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800006","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800006.jpg","subject":["Monticello"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800007","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800007.jpg","subject":["Monticello"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800008","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800008.jpg","subject":["Monticello"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"5800020","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800020.jpg","subject":["Monticello"],"sub":["Terrace"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"07_agents_sites_resources"	"321"	"CH7_046.jpg"	"7.45a and b. Poplar Forest, diagrams by Allan Brown, based on documentary analysis and Jefferson's survey of \"Mountains in the order in which they are seen from Poplar Forest.\" From Allan Brown, figs. 3 and 10, \"Thomas Jefferson's Poplar Forest: the mathematics of an ideal villa\" in Journal of Garden History (1990), vol. 10, no. 2, 117&#x2013;139"	"Poplar Forest, diagram"	5800017	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800017.jpg	© Elizabeth Barlow Rogers	[]	null	null	null	
"07_agents_sites_resources"	"322"	"CH7_047.jpg"	"7.45a and b. Poplar Forest, diagrams by Allan Brown, based on documentary analysis and Jefferson's survey of \"Mountains in the order in which they are seen from Poplar Forest.\" From Allan Brown, figs. 3 and 10, \"Thomas Jefferson's Poplar Forest: the mathematics of an ideal villa\" in Journal of Garden History (1990), vol. 10, no. 2, 117&#x2013;139"	"Poplar Forest, diagram"	5800018	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/5800018.jpg	© Elizabeth Barlow Rogers	[]	null	null	null	
"07_agents_sites_resources"	"323"	"CH7_048.jpg"	"7.46. University of Virginia, engraving by B. Tanner. 1828"	"University of Virginia, Tanner"				[]	"Rotunda and Lawn, B. Tanner Engraving From Boye's Map of Virginia"	"MK7NF369"	"https://search.lib.virginia.edu/catalog/uva-lib:2153892#?c=0&m=0&s=0&cv=0&xywh=6147%2C4206%2C5298%2C3928"	
"07_agents_sites_resources"	"324"	"CH7_049.jpg"	"Below: 7.47. Jefferson's plan for the University of Virginia as drawn by John Neilson, engraving by Peter Maverick, 1822. This document depicts Jefferson's original interior of the Rotonda as three oval chambers. It also shows the progressively increasing width of the gardens outlined by serpentine walls running between the pavilions and the dormitories. This resulted from Jefferson's desire to counteract optical foreshortening by incrementally lengthening the distance between the pavilions on either side of the lawn to accommodate the perspective along the central axis from the vantage point of the Rotunda."	"University of Virginia, Neilson"				[]	"Plan of the University of Virginia 1825"	"KRLAFBXZ"	"https://search.lib.virginia.edu/catalog/u3902443#?c=0&m=0&s=0&cv=0&xywh=-692%2C-2973%2C13831%2C17081"	
"07_agents_sites_resources"	"325"	"CH7_050.jpg"	"7.48. Worlitz, Dessau, Germany, designed by Prince Franz of Anhalt-Dessau  with Johann George Schoch and Johann Friedrich Eyserbeck. 1765&#x2013;1817"	"Wörlitz, Dessau,"	2000273	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000273.jpg	© Elizabeth Barlow Rogers	[]	null	null	null	
"07_agents_sites_resources"	"326"	"CH7_051.jpg"	"7.49. Tiergarten, Berlin, designed by Peter Joseph Lenn&#x00E9;. 1818. Lenn&#x00E9; applied Hirschfeld's ideas to his plan to transform Berlin's Tiergarten into a Volksgarten."	"Tiergarten, Berlin"	2000287	http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000287.jpg	© Elizabeth Barlow Rogers	[{"altId":"2000020","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000020.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000021","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000021.jpg","subject":["Berlin"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000036","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000036.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000037","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000037.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000038","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000038.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000039","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000039.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000040","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000040.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000041","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000041.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000042","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000042.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000043","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000043.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000044","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000044.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000045","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000045.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000054","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000054.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000055","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000055.jpg","subject":["Tiergarten"],"sub":["Plan"],"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000056","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000056.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000057","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000057.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000058","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000058.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000059","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000059.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]},{"altId":"2000060","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2000060.jpg","subject":["Tiergarten"],"sub":null,"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"07_agents_sites_resources"	"327"	"CH7_052.jpg"	"7.50. Rydal Hall, William Wordsworth's villa, Grasmere, Lake District, England."	"Rydal Hall"				[{"altId":"1800530","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/1800530.jpg","subject":["Rydal Hall"],"sub":["Rydal Hall, William Wordsworth's villa, Grasmere, Lake District, England"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"08"	"328"	"CH8_001.jpg"	null	""				[]	null	null	null	
"08"	"329"	"CH8_002.jpg"	"8.1. \"Early Spring,\" a hanging scroll painting on silk, by Guo Xi. 1072, Northern Song Dynasty. Taipei, National Palace Museum"	"Early Spring, Guo Xi"				[]	null	null	null	
"08"	"330"	"CH8_003.jpg"	"8.2. Detail of ru yi at Pavilion of Ceremonial Purification, Forbidden City, Beijing. Testimony to the enduring popularity of thepoetry contest as a garden pastime is found in the floors of certaingarden pavilions. The imperial Pavilion of Ceremonial Purificationwithin the Palace Garden of Peaceful Longevity inside Beijing's Forbidden City has a floor wherethe stone is channeled in a meandering pattern called ru yi (\"whatsoever you desire\") to create awinding stream course."	"Pavilion of Ceremonial Purification, Forbidden City, Beijing"				[{"altId":"4600000","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/4600000.jpg","subject":["City"],"sub":["Complex One"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"08"	"331"	"CH8_004.jpg"	"Left: 8.3. Travelers Among Mountains and Streams, hanging scroll by Fan Kuan. The tradition of placingmountain-mimicking stones of great sculptural interest in Chinesegardens dates from at least the tenth century, Taipei, NationalPalace Museum"	"Travelers Among Mountains and Streams, Fan Kuan"				[]	null	null	null	
"08"	"332"	"CH8_005.jpg"	"8.4. Xi Hu (West Lake), Hangzhou"	"Xi Hu, Hangzhou"				[]	null	null	null	
"08"	"333"	"CH8_006.jpg"	"8.5. Bamboo Hat Pavilion seen through window with blue glass inThirty-six Mandarin Ducks Hall, Zhuo ZhengYuan (Garden of the Unsuccessful Politician), Suzhou. This 10-acre garden originated inthe Ming Dynasty and was extensively repaired and expanded in the1950s."	"Bamboo Hat Pavilion, Zhuo Zheng Yuan, Suzhou"				[]	null	null	null	
"08"	"334"	"CH8_007.jpg"	"8.6. Lattice window in gallery of LiuYuan (Garden to Linger In), Suzhou. The garden originated in the Ming Dynasty fromtwo gardens: Dong Yuan (East Garden) andXi Yuan (West Garden). The East Gardenwas rebuilt with Taihu stones arranged as twelve peaks during theQing Dynasty. After being deserted for a period, it was rebuiltduring the reign of Emperor Guangxu, atwhich time it acquired its present name."	"Liu Yuan, Suzhou"				[]	null	null	null	
"08"	"335"	"CH8_008.jpg"	"Top: 8.7. Wall with Moon Gate, Yi Yuan (Garden of Ease), Suzhou, founded by a high government official near theend of the Qing Dynasty"	"Wall with Moon Gate, Yi Yuan, Suzhou"				[]	null	null	null	
"08"	"336"	"CH8_009.jpg"	"8.8. Forest Rock inscription, Stone, SuzhouYunnan Province"	"Forest Rock inscription, Suzhou Yunnan Province"				[]	null	null	null	
"08"	"337"	"CH8_010.jpg"	"8.9. Plan of Wang Shi Yuan (Garden ofthe Master of the Fishing Nets), Suzhou.Qing Dynasty A Visitors' Entrance B Cottage to Accompany Spring C Pavillion of the Arriving Moon and Wind D Waterside Hall for Washing the Tassels of One's Hat E Hall of Small Mountains and Osmanthus SpringF Main Entrance"	"Plan of Wang Shi Yuan, Suzhou"				[]	null	null	null	
"08"	"338"	"CH8_011.jpg"	"Right: 8.10. Pavilion of the Arriving Moon and Wind, Wang Shi Yuan, Suzhou"	"Wang Shi Yuan, Suzhou"				[]	null	null	null	
"08"	"339"	"CH8_012.jpg"	"8.11. Plan of the Forbidden City, Beijing, SuzhouA North Gate B Palaces C Hall of Supreme Harmony D Wu Men (Meridian Gate) E Duan MenF Tian 'an Men (Gate of Heavenly Peace) GQian Qing Men (Gate of AugustPurity)"	"Plan of the Forbidden City, Beijing"				[{"altId":"4600000","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/4600000.jpg","subject":["City"],"sub":["Complex One"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"08"	"340"	"CH8_013.jpg"	"8.12. View from Bao He Dian (Hall for the Preservation ofHarmony) toward Qian Qing Men (Gate ofAugust Purity), Forbidden City, Beijing"	"View from Bao He Dian, Forbidden City, Beijing"				[{"altId":"4600000","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/4600000.jpg","subject":["City"],"sub":["Complex One"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"08"	"341"	"CH8_014.jpg"	"Below 8.13. Gate at Palace Museum,Forbidden City, Beijing"	"Gate, Palace Museum, Forbidden City, Beijing"				[{"altId":"4600000","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/4600000.jpg","subject":["City"],"sub":["Complex One"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"08"	"342"	"CH8_015.jpg"	"8.14. Perspective view of Yuan MingYuan (Garden of Perfect Brightness), painting by Tang Daiand Shen Yuan. Biblioth&#x00E8;queNationale, Paris"	"Yuan Ming Yuan, Tang Daiand Shen Yuan"				[]	null	null	null	
"08"	"343"	"CH8_016.jpg"	"Top: 8.15. Long Gallery (Chang Lang) andview of Kunming Lake, Yi He Yuan (Gardenof Ease and Harmony). Garden built in Qing Dynasty by Emperor Qianlong; rebuilt by Dowager Empress Cixi, 1894; restored again by the empress, 1902, following the Boxer Rebellion"	"Long Gallery and Kunming Lake, Yi He Yuan"				[]	null	null	null	
"08"	"344"	"CH8_017.jpg"	"Above: 8.16. Shushi-style painted panels from the Long Gallery (ChangLang), Yi He Yuan"	"Long Gallery, Yi He Yuan"				[]	null	null	null	
"08"	"345"	"CH8_018.jpg"	"Right: 8.17. Yu DaiQiao (Jade Belt Bridge), Yi HeYuan (Garden of Ease and Harmony), SummerPalace"	"Yu Dai Qiao, Yi He Yuan, Summer Palace"				[]	null	null	null	
"08"	"346"	"CH8_019.jpg"	"8.18. Iwakura (sacred rock). Aichi Shrine, Okayama Prefecture. The purified area around these sacredstones, believed to be inhabited by kami, orspirits, is marked by straw ropes (shime-nawa)."	"Iwakura, Aichi Shrine, Okayama Prefecture"				[]	null	null	null	
"08"	"347"	"CH8_020.jpg"	"Below; 8.19. Sacred rocks at Ise"	"Sacred rocks at Ise Shrine"				[]	null	null	null	
"08"	"348"	"CH8_021.jpg"	"Right: 8.20. Ise Shrine, Ise City, Mie Prefecture, Japan"	"Ise Shrine, Ise City, Mie Prefecture"				[{"altId":"4600000","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/4600000.jpg","subject":["City"],"sub":["Complex One"],"credit":["© Elizabeth Barlow Rogers"]}]	null	null	null	
"08"	"349"	"CH8_022.jpg"	"8.21. Plan of Heian-ky&#x014D; (Kyoto), Japan A Imperial Court and Residence B Imperial Garden C Markets D Diplomatic Reception Courts E Temples"	"Plan of Heian-kyō, Kyoto"				[]	null	null	null	
"08"	"350"	"CH8_023.jpg"	"8.22. Koch&#x014D; (\"Butterflies\") from The Tale of Genji, Mary and Jackson Burke Collection. The elitepleasures of Heian court life are evident in this scene depicting aboating party held in Lady Murasaki'ssection of Genji's estate, with musicians and costumed dancersentertaining the imperial consort who has returned home for a visit.This six-fold screen is attributed to TosaMitsuyoshi (1539&#x2013;1613)."	"Kochō, The Tale of Genji"				[]	null	null	null	
"08"	"351"	"CH8_024.jpg"	"Below: 8.23. Phoenix Hall of theBy&#x014D;d&#x014D;-in, Uji, Japan"	"Phoenix Hall, Byōdō-in, Uji"				[]	null	null	null	
"08"	"352"	"CH8_025.jpg"	"8.24. Garden of Tenry&#x016B;-ji Temple, Kyoto, rockarrangement suggesting Penglai (pronounced H&#x014D;rai inJapanese), one of the Islands of the Immortals, according to Chineselegend. Kamakura Period"	"Garden of Tenryū-ji Temple, Kyoto"				[{"altId":"2300932","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2300932.jpg","subject":["Garden"],"sub":["Il libro della agricultura (Book of Agriculture), Garden Middle Ages"]}]	null	null	null	
"08"	"353"	"CH8_026.jpg"	"8.25. Garden of Saih&#x014D;-ji Temple, Kyoto, lake and mossyembankments. Kamakura Period"	"Garden of Saihō-ji Temple, Kyoto"				[{"altId":"2300932","graphic":"http://community.village.virginia.edu/cultural_landscapes/media/images/FLS_Slide_Collection/medium/2300932.jpg","subject":["Garden"],"sub":["Il libro della agricultura (Book of Agriculture), Garden Middle Ages"]}]	null	null	null	
